date,ticker,name,open,high,low,close,volume
2025-12-11,^NSEMDCP50,NIFTY MIDCAP 50,16916.19921875,17110.5,16883.19921875,17089.75,2000
2025-12-12,^NSEMDCP50,NIFTY MIDCAP 50,17140.69921875,17291.400390625,17125.05078125,17276.19921875,3300
2025-12-15,^NSEMDCP50,NIFTY MIDCAP 50,17249.5,17274.400390625,17136.30078125,17262.69921875,2600
2025-12-16,^NSEMDCP50,NIFTY MIDCAP 50,17251.80078125,17253.099609375,17071.75,17114.5,2300
2025-12-17,^NSEMDCP50,NIFTY MIDCAP 50,17109.5,17160.80078125,16964.69921875,17006.849609375,1900
2025-12-18,^NSEMDCP50,NIFTY MIDCAP 50,17021.55078125,17113.94921875,16895.94921875,17091.849609375,1900
2025-12-19,^NSEMDCP50,NIFTY MIDCAP 50,17116.19921875,17278.400390625,17087.19921875,17265.849609375,3400
2025-12-22,^NSEMDCP50,NIFTY MIDCAP 50,17313.80078125,17422.25,17275.94921875,17397.900390625,2200
2025-12-23,^NSEMDCP50,NIFTY MIDCAP 50,17413.099609375,17421.69921875,17321.30078125,17389.30078125,2400
2025-12-24,^NSEMDCP50,NIFTY MIDCAP 50,17402.599609375,17436.05078125,17235.599609375,17248.19921875,2100
2025-12-26,^NSEMDCP50,NIFTY MIDCAP 50,17245.19921875,17327.5,17164.650390625,17183.30078125,2000
2025-12-29,^NSEMDCP50,NIFTY MIDCAP 50,17198.05078125,17230.05078125,17074.75,17096.900390625,2400
2025-12-30,^NSEMDCP50,NIFTY MIDCAP 50,17092.05078125,17112.30078125,17018.69921875,17059.0,7300
2025-12-31,^NSEMDCP50,NIFTY MIDCAP 50,17104.0,17303.19921875,17102.75,17254.05078125,2700
2026-01-02,^NSEMDCP50,NIFTY MIDCAP 50,17390.150390625,17514.0,17350.80078125,17505.69921875,3700
2026-01-05,^NSEMDCP50,NIFTY MIDCAP 50,17554.69921875,17555.94921875,17395.05078125,17482.30078125,3600
2026-01-06,^NSEMDCP50,NIFTY MIDCAP 50,17499.5,17519.349609375,17392.94921875,17471.349609375,2900
2026-01-07,^NSEMDCP50,NIFTY MIDCAP 50,17480.25,17572.44921875,17443.55078125,17534.349609375,4300
2026-01-08,^NSEMDCP50,NIFTY MIDCAP 50,17530.650390625,17536.150390625,17199.30078125,17215.44921875,4600
2026-01-09,^NSEMDCP50,NIFTY MIDCAP 50,17209.599609375,17311.0,17031.80078125,17096.5,4900
2026-01-12,^NSEMDCP50,NIFTY MIDCAP 50,17100.55078125,17134.94921875,16842.0,17085.400390625,3700
2026-01-13,^NSEMDCP50,NIFTY MIDCAP 50,17147.849609375,17193.099609375,16886.849609375,17034.0,2900
2026-01-14,^NSEMDCP50,NIFTY MIDCAP 50,17001.849609375,17108.80078125,16959.5,17054.25,3000
2026-01-16,^NSEMDCP50,NIFTY MIDCAP 50,17078.650390625,17259.150390625,17078.650390625,17146.19921875,5700
2026-01-19,^NSEMDCP50,NIFTY MIDCAP 50,17118.349609375,17163.0,17032.44921875,17103.0,4100
2026-01-20,^NSEMDCP50,NIFTY MIDCAP 50,17097.25,17097.30078125,16582.599609375,16635.80078125,4000
2026-01-21,^NSEMDCP50,NIFTY MIDCAP 50,16579.900390625,16679.75,16228.75,16453.55078125,4200
2026-01-22,^NSEMDCP50,NIFTY MIDCAP 50,16596.400390625,16788.44921875,16540.900390625,16672.0,3300
2026-01-23,^NSEMDCP50,NIFTY MIDCAP 50,16740.900390625,16742.400390625,16320.5,16348.150390625,3700
2026-01-27,^NSEMDCP50,NIFTY MIDCAP 50,16401.349609375,16480.650390625,16208.7001953125,16431.349609375,4400
2026-01-28,^NSEMDCP50,NIFTY MIDCAP 50,16495.849609375,16722.849609375,16481.55078125,16703.05078125,3500
2026-01-29,^NSEMDCP50,NIFTY MIDCAP 50,16731.099609375,16749.75,16578.19921875,16736.25,5600
2026-01-30,^NSEMDCP50,NIFTY MIDCAP 50,16642.94921875,16751.5,16542.80078125,16693.25,3900
2026-02-02,^NSEMDCP50,NIFTY MIDCAP 50,16357.349609375,16585.849609375,16185.0498046875,16549.30078125,3200
2026-02-03,^NSEMDCP50,NIFTY MIDCAP 50,17221.150390625,17368.849609375,16944.19921875,17013.19921875,4200
2026-02-04,^NSEMDCP50,NIFTY MIDCAP 50,16988.099609375,17149.150390625,16848.0,17123.400390625,4100
2026-02-05,^NSEMDCP50,NIFTY MIDCAP 50,17120.05078125,17120.5,16946.05078125,17084.94921875,400
2026-02-06,^NSEMDCP50,NIFTY MIDCAP 50,17029.099609375,17043.5,16838.05078125,17023.30078125,2600
2026-02-09,^NSEMDCP50,NIFTY MIDCAP 50,17128.650390625,17266.19921875,17084.05078125,17249.150390625,2800
2026-02-10,^NSEMDCP50,NIFTY MIDCAP 50,17344.099609375,17346.44921875,17249.900390625,17303.94921875,3000
2026-02-11,^NSEMDCP50,NIFTY MIDCAP 50,17325.19921875,17349.55078125,17250.349609375,17330.05078125,4200
2026-02-12,^NSEMDCP50,NIFTY MIDCAP 50,17323.30078125,17325.44921875,17184.69921875,17251.5,3600
2026-02-13,^NSEMDCP50,NIFTY MIDCAP 50,17095.900390625,17104.349609375,16880.44921875,16960.44921875,3200
2026-02-16,^NSEMDCP50,NIFTY MIDCAP 50,16867.900390625,17040.849609375,16793.25,17025.69921875,2800
2026-02-17,^NSEMDCP50,NIFTY MIDCAP 50,17021.94921875,17078.19921875,16969.599609375,17048.94921875,241500
2026-02-18,^NSEMDCP50,NIFTY MIDCAP 50,17081.099609375,17133.400390625,17026.0,17123.44921875,207500
2026-02-19,^NSEMDCP50,NIFTY MIDCAP 50,17146.94921875,17159.44921875,16796.099609375,16844.25,246200
2026-02-20,^NSEMDCP50,NIFTY MIDCAP 50,16811.349609375,16964.5,16783.849609375,16912.349609375,268500
2026-02-23,^NSEMDCP50,NIFTY MIDCAP 50,16912.650390625,16925.0,16710.05078125,16772.400390625,870700
2026-02-24,^NSEMDCP50,NIFTY MIDCAP 50,16720.80078125,16758.0,16548.94921875,16718.75,621700
2026-02-25,^NSEMDCP50,NIFTY MIDCAP 50,16787.94921875,16871.349609375,16717.44921875,16828.69921875,371800
2026-02-26,^NSEMDCP50,NIFTY MIDCAP 50,16865.44921875,16965.400390625,16839.099609375,16945.05078125,560000
2026-02-27,^NSEMDCP50,NIFTY MIDCAP 50,16944.0,16963.19921875,16737.19921875,16765.599609375,486300
2026-03-02,^NSEMDCP50,NIFTY MIDCAP 50,16201.900390625,16705.650390625,16197.7998046875,16520.349609375,496200
2026-03-04,^NSEMDCP50,NIFTY MIDCAP 50,16290.900390625,16310.150390625,16084.5,16198.9501953125,423000
2026-03-05,^NSEMDCP50,NIFTY MIDCAP 50,16332.349609375,16490.25,16234.849609375,16441.55078125,355500
2026-03-06,^NSEMDCP50,NIFTY MIDCAP 50,16413.30078125,16529.05078125,16283.5498046875,16300.849609375,307800
2026-03-09,^NSEMDCP50,NIFTY MIDCAP 50,15991.25,16038.2001953125,15732.650390625,16005.4501953125,427600
2026-03-10,^NSEMDCP50,NIFTY MIDCAP 50,16217.599609375,16308.599609375,16096.849609375,16262.25,360400
2026-03-11,^NSEMDCP50,NIFTY MIDCAP 50,16297.0498046875,16359.0498046875,15961.150390625,15991.650390625,298500
2026-03-12,^NSEMDCP50,NIFTY MIDCAP 50,15896.400390625,16047.2998046875,15684.400390625,15922.2001953125,429200
2026-03-13,^NSEMDCP50,NIFTY MIDCAP 50,15837.2998046875,15870.4501953125,15472.4501953125,15523.7001953125,384800
2026-03-16,^NSEMDCP50,NIFTY MIDCAP 50,15487.2001953125,15610.900390625,15259.7998046875,15497.0,423600
2026-03-17,^NSEMDCP50,NIFTY MIDCAP 50,15570.75,15692.2998046875,15444.75,15656.75,340000
2026-03-18,^NSEMDCP50,NIFTY MIDCAP 50,15686.9501953125,16042.2998046875,15685.5498046875,15983.4501953125,294300
2026-03-19,^NSEMDCP50,NIFTY MIDCAP 50,15709.349609375,15730.75,15385.7001953125,15458.0,328900
2026-03-20,^NSEMDCP50,NIFTY MIDCAP 50,15572.400390625,15759.0498046875,15549.150390625,15572.599609375,458000
2026-03-23,^NSEMDCP50,NIFTY MIDCAP 50,15405.4501953125,15405.4501953125,14956.150390625,15000.5,430600
2026-03-24,^NSEMDCP50,NIFTY MIDCAP 50,15322.849609375,15477.349609375,15079.5498046875,15411.75,336500
2026-03-25,^NSEMDCP50,NIFTY MIDCAP 50,15556.5498046875,15827.599609375,15543.4501953125,15731.4501953125,353300
2026-03-27,^NSEMDCP50,NIFTY MIDCAP 50,15628.900390625,15638.900390625,15367.4501953125,15396.099609375,566300
2026-03-30,^NSEMDCP50,NIFTY MIDCAP 50,15194.099609375,15228.900390625,14954.900390625,14983.349609375,637500
2026-04-01,^NSEMDCP50,NIFTY MIDCAP 50,15374.0498046875,15500.0,15235.349609375,15295.4501953125,460700
2026-04-02,^NSEMDCP50,NIFTY MIDCAP 50,15113.25,15305.2001953125,14804.5498046875,15270.5,366400
2026-04-06,^NSEMDCP50,NIFTY MIDCAP 50,15294.7998046875,15525.099609375,15096.650390625,15507.2001953125,432500
2026-04-07,^NSEMDCP50,NIFTY MIDCAP 50,15424.849609375,15595.349609375,15252.4501953125,15573.7998046875,273800
2026-04-08,^NSEMDCP50,NIFTY MIDCAP 50,16099.150390625,16237.2998046875,16023.2998046875,16210.349609375,574800
2026-04-09,^NSEMDCP50,NIFTY MIDCAP 50,16216.349609375,16336.599609375,16056.599609375,16246.349609375,420000
2026-04-10,^NSEMDCP50,NIFTY MIDCAP 50,16333.5,16465.5,16263.7998046875,16452.400390625,372900
2026-04-13,^NSEMDCP50,NIFTY MIDCAP 50,16128.650390625,16393.150390625,16020.900390625,16326.2998046875,428300
2026-04-15,^NSEMDCP50,NIFTY MIDCAP 50,16598.400390625,16724.349609375,16563.5,16699.400390625,507800
2026-04-16,^NSEMDCP50,NIFTY MIDCAP 50,16832.80078125,16887.349609375,16659.55078125,16804.80078125,568500
2026-04-17,^NSEMDCP50,NIFTY MIDCAP 50,16840.150390625,17035.30078125,16769.349609375,17014.599609375,727200
2026-04-20,^NSEMDCP50,NIFTY MIDCAP 50,17055.150390625,17117.0,16893.150390625,16981.80078125,750800
2026-04-21,^NSEMDCP50,NIFTY MIDCAP 50,17009.849609375,17128.650390625,17002.099609375,17061.25,386500
2026-04-22,^NSEMDCP50,NIFTY MIDCAP 50,17020.25,17113.44921875,16989.849609375,17057.19921875,439500
2026-04-23,^NSEMDCP50,NIFTY MIDCAP 50,16995.69921875,17034.75,16907.44921875,16936.05078125,405200
2026-04-24,^NSEMDCP50,NIFTY MIDCAP 50,16961.94921875,16995.30078125,16670.05078125,16741.75,364700
2026-04-27,^NSEMDCP50,NIFTY MIDCAP 50,16812.80078125,17032.25,16796.55078125,16996.19921875,515200
2026-04-28,^NSEMDCP50,NIFTY MIDCAP 50,17017.25,17093.55078125,16981.599609375,17039.849609375,435600
2026-04-29,^NSEMDCP50,NIFTY MIDCAP 50,17139.650390625,17209.94921875,17001.650390625,17029.30078125,490300
2026-04-30,^NSEMDCP50,NIFTY MIDCAP 50,16959.55078125,16962.349609375,16741.900390625,16882.5,370700
2026-05-04,^NSEMDCP50,NIFTY MIDCAP 50,17002.5,17098.650390625,16876.44921875,16984.900390625,446000
2026-05-05,^NSEMDCP50,NIFTY MIDCAP 50,16984.400390625,17029.30078125,16887.150390625,16997.599609375,410100
2026-05-06,^NSEMDCP50,NIFTY MIDCAP 50,17201.849609375,17395.150390625,17168.0,17372.94921875,726500
2026-05-07,^NSEMDCP50,NIFTY MIDCAP 50,17470.75,17644.099609375,17420.55078125,17617.55078125,601100
2026-05-08,^NSEMDCP50,NIFTY MIDCAP 50,17636.55078125,17686.30078125,17555.44921875,17628.19921875,473500
2026-05-11,^NSEMDCP50,NIFTY MIDCAP 50,17543.69921875,17609.30078125,17391.55078125,17481.05078125,473000
2026-05-12,^NSEMDCP50,NIFTY MIDCAP 50,17468.25,17494.900390625,17036.30078125,17055.5,469700
2026-05-13,^NSEMDCP50,NIFTY MIDCAP 50,17082.25,17293.849609375,17002.80078125,17156.900390625,439300
2026-05-14,^NSEMDCP50,NIFTY MIDCAP 50,17257.30078125,17389.099609375,17093.150390625,17357.5,433800
2026-05-15,^NSEMDCP50,NIFTY MIDCAP 50,17404.900390625,17432.69921875,17248.900390625,17273.150390625,380100
2026-05-18,^NSEMDCP50,NIFTY MIDCAP 50,17163.900390625,17284.400390625,16981.55078125,17261.349609375,365900
2026-05-19,^NSEMDCP50,NIFTY MIDCAP 50,17318.69921875,17549.30078125,17318.55078125,17413.75,287900
2026-05-20,^NSEMDCP50,NIFTY MIDCAP 50,17296.19921875,17521.19921875,17248.900390625,17499.80078125,326100
2026-05-21,^NSEMDCP50,NIFTY MIDCAP 50,17620.44921875,17660.0,17413.55078125,17454.099609375,346300
2026-05-22,^NSEMDCP50,NIFTY MIDCAP 50,17513.19921875,17516.099609375,17393.0,17478.25,326200
2026-05-25,^NSEMDCP50,NIFTY MIDCAP 50,17637.849609375,17672.30078125,17588.400390625,17650.599609375,391300
2026-05-26,^NSEMDCP50,NIFTY MIDCAP 50,17673.900390625,17764.75,17633.75,17741.150390625,474100
2026-05-27,^NSEMDCP50,NIFTY MIDCAP 50,17762.599609375,17843.0,17709.30078125,17754.94921875,499900
2026-05-29,^NSEMDCP50,NIFTY MIDCAP 50,17850.0,17859.099609375,17448.69921875,17490.55078125,1446500
2026-06-01,^NSEMDCP50,NIFTY MIDCAP 50,17556.55078125,17583.80078125,17253.05078125,17279.19921875,539300
2026-06-02,^NSEMDCP50,NIFTY MIDCAP 50,17162.94921875,17318.69921875,17088.19921875,17287.30078125,782200
2026-06-03,^NSEMDCP50,NIFTY MIDCAP 50,17274.099609375,17280.150390625,16975.099609375,17190.5,610000
2026-06-04,^NSEMDCP50,NIFTY MIDCAP 50,17140.0,17362.55078125,17080.650390625,17264.650390625,515300
2026-06-05,^NSEMDCP50,NIFTY MIDCAP 50,17323.5,17382.05078125,17129.0,17198.900390625,485800
2026-06-08,^NSEMDCP50,NIFTY MIDCAP 50,16973.05078125,17208.400390625,16936.55078125,17039.150390625,432200
2026-06-09,^NSEMDCP50,NIFTY MIDCAP 50,17139.5,17274.80078125,17123.25,17248.099609375,401500
2026-06-10,^NSEMDCP50,NIFTY MIDCAP 50,17264.69921875,17287.099609375,16966.55078125,17005.19921875,372900
2026-06-11,^NSEMDCP50,NIFTY MIDCAP 50,16927.650390625,16983.55078125,16832.900390625,16865.5,317400
2026-06-12,^NSEMDCP50,NIFTY MIDCAP 50,17083.849609375,17281.75,16985.30078125,17265.900390625,423400
2026-06-15,^NSEMDCP50,NIFTY MIDCAP 50,17541.150390625,17591.69921875,17471.30078125,17501.900390625,527500
2026-06-16,^NSEMDCP50,NIFTY MIDCAP 50,17570.75,17615.94921875,17483.69921875,17607.150390625,734500
2026-06-17,^NSEMDCP50,NIFTY MIDCAP 50,17656.25,17695.599609375,17565.849609375,17659.650390625,749400
2026-06-18,^NSEMDCP50,NIFTY MIDCAP 50,17693.25,17730.44921875,17650.5,17716.849609375,556500
2026-06-19,^NSEMDCP50,NIFTY MIDCAP 50,17618.150390625,17755.69921875,17579.55078125,17735.30078125,487100
2026-06-22,^NSEMDCP50,NIFTY MIDCAP 50,17814.099609375,17843.849609375,17759.94921875,17800.44921875,429400
2026-06-23,^NSEMDCP50,NIFTY MIDCAP 50,17818.05078125,17853.80078125,17611.900390625,17639.80078125,380000
2026-06-24,^NSEMDCP50,NIFTY MIDCAP 50,17637.25,17749.900390625,17552.150390625,17690.30078125,464600
2026-06-25,^NSEMDCP50,NIFTY MIDCAP 50,17767.349609375,17800.75,17568.099609375,17587.849609375,406800
2026-06-29,^NSEMDCP50,NIFTY MIDCAP 50,17573.80078125,17635.75,17437.150390625,17521.0,821300
2026-06-30,^NSEMDCP50,NIFTY MIDCAP 50,17568.19921875,17669.0,17475.55078125,17594.900390625,565400
2026-07-01,^NSEMDCP50,NIFTY MIDCAP 50,17643.55078125,17730.80078125,17636.19921875,17716.099609375,362400
2026-07-02,^NSEMDCP50,NIFTY MIDCAP 50,17786.25,17847.849609375,17761.5,17806.0,307000
2026-07-03,^NSEMDCP50,NIFTY MIDCAP 50,17905.0,17905.0,17767.55078125,17783.25,406500
2026-07-06,^NSEMDCP50,NIFTY MIDCAP 50,17819.94921875,17871.25,17765.150390625,17863.55078125,320900
2026-07-07,^NSEMDCP50,NIFTY MIDCAP 50,17904.69921875,17909.44921875,17763.0,17864.05078125,361000
2026-07-08,^NSEMDCP50,NIFTY MIDCAP 50,17775.75,17861.5,17506.150390625,17604.44921875,426500
2026-07-09,^NSEMDCP50,NIFTY MIDCAP 50,17651.94921875,17892.400390625,17648.150390625,17844.5,298900
2026-07-10,^NSEMDCP50,NIFTY MIDCAP 50,17977.80078125,18069.19921875,17954.25,18059.5,257400
2026-07-13,^NSEMDCP50,NIFTY MIDCAP 50,17953.849609375,18106.849609375,17910.599609375,18089.55078125,279100
2026-07-14,^NSEMDCP50,NIFTY MIDCAP 50,18019.599609375,18066.900390625,17944.94921875,17988.150390625,280800
2026-07-15,^NSEMDCP50,NIFTY MIDCAP 50,18034.94921875,18114.44921875,17992.69921875,18036.75,250900
2026-07-16,^NSEMDCP50,NIFTY MIDCAP 50,18078.80078125,18096.650390625,17939.80078125,17985.099609375,338300
2026-07-17,^NSEMDCP50,NIFTY MIDCAP 50,18014.650390625,18018.150390625,17842.099609375,17930.849609375,433600
2026-07-20,^NSEMDCP50,NIFTY MIDCAP 50,17902.0,18068.349609375,17867.5,18040.150390625,374600
2026-07-21,^NSEMDCP50,NIFTY MIDCAP 50,18052.599609375,18108.44921875,18024.650390625,18091.19921875,305100
2026-07-22,^NSEMDCP50,NIFTY MIDCAP 50,18073.69921875,18073.80078125,17855.650390625,17884.150390625,366700
2026-07-23,^NSEMDCP50,NIFTY MIDCAP 50,17823.599609375,17862.94921875,17647.69921875,17690.5,285800
2024-07-24,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,56323.44921875,56964.3515625,56227.0,56872.75,0
2024-07-25,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,56439.80078125,56916.75,56320.69921875,56741.75,0
2024-07-26,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,56991.55078125,57813.55078125,56980.44921875,57768.1015625,0
2024-07-29,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,58192.1484375,58455.1015625,58054.80078125,58362.05078125,0
2024-07-30,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,58445.3515625,58782.25,58355.6015625,58623.3984375,0
2024-07-31,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,58932.6015625,59116.0,58727.69921875,58990.8984375,0
2024-08-01,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,59259.55078125,59290.05078125,58199.30078125,58490.3984375,0
2024-08-02,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,57900.6015625,58247.30078125,57563.3984375,57913.6484375,0
2024-08-05,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,56319.1484375,56748.94921875,55463.94921875,55857.25,0
2024-08-06,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,56295.8984375,57002.05078125,55362.19921875,55515.55078125,0
2024-08-07,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,56570.5,56936.3515625,56054.1484375,56873.80078125,0
2024-08-08,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,57031.5,57233.3984375,56603.94921875,56681.19921875,0
2024-08-09,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,57227.0,57427.19921875,57019.44921875,57174.3984375,0
2024-08-12,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,56984.6484375,57440.94921875,56677.8515625,57330.6015625,0
2024-08-13,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,57580.3515625,57658.3515625,56779.8515625,56881.5,0
2024-08-14,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,57090.19921875,57144.1015625,56347.1015625,56547.05078125,0
2024-08-16,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,56991.75,57699.75,56861.19921875,57656.0,0
2024-08-19,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,57992.6484375,58111.44921875,57623.19921875,57760.8984375,0
2024-08-20,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,58037.30078125,58282.6484375,57828.30078125,58247.8515625,0
2024-08-21,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,58303.19921875,58508.44921875,58143.69921875,58444.05078125,0
2024-08-22,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,58743.05078125,58946.8984375,58623.75,58844.8515625,0
2024-08-23,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,58961.55078125,59008.44921875,58518.19921875,58555.30078125,0
2024-08-26,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,58847.5,58996.5,58664.30078125,58931.1484375,0
2024-08-27,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,59086.44921875,59260.1484375,58985.75,59220.25,0
2024-08-28,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,59388.80078125,59412.69921875,58942.6484375,59146.3984375,0
2024-08-29,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,59231.0,59269.8515625,58522.94921875,58883.94921875,0
2024-08-30,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,59153.8515625,59472.55078125,58982.80078125,59286.6484375,0
2024-09-02,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,59529.8984375,59529.8984375,58967.6015625,59152.6484375,0
2024-09-03,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,59271.05078125,59478.8984375,59231.55078125,59297.8515625,0
2024-09-04,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,58861.80078125,59271.30078125,58756.8984375,59223.69921875,0
2024-09-05,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,59550.1484375,59597.3515625,59335.75,59448.5,0
2024-09-06,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,59489.55078125,59527.1484375,58396.80078125,58501.94921875,0
2024-09-09,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,58463.1015625,58481.55078125,57791.19921875,58347.3984375,0
2024-09-10,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,58784.5,59200.1015625,58754.1484375,59039.05078125,0
2024-09-11,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,59238.3984375,59479.5,58812.94921875,58938.05078125,0
2024-09-12,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,59436.8515625,59697.75,59197.1484375,59640.30078125,0
2024-09-13,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,59860.3984375,60189.3515625,59779.30078125,60034.05078125,0
2024-09-16,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,60345.3984375,60408.25,60029.8515625,60259.75,0
2024-09-17,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,60367.1484375,60404.6484375,60002.94921875,60180.75,0
2024-09-18,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,60223.75,60294.3515625,59443.3515625,59752.8515625,0
2024-09-19,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,60073.25,60208.6015625,58352.1015625,59351.8984375,0
2024-09-20,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,59614.44921875,60374.55078125,59393.19921875,60208.80078125,0
2024-09-23,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,60521.44921875,60759.44921875,60250.69921875,60712.3984375,0
2024-09-24,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,60887.6015625,60925.94921875,60737.55078125,60850.80078125,0
2024-09-25,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,60872.0,60888.5,60284.3515625,60465.1484375,0
2024-09-26,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,60603.8515625,60615.3984375,59983.44921875,60469.1484375,0
2024-09-27,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,60584.05078125,60696.3515625,60275.30078125,60381.1484375,0
2024-09-30,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,60189.55078125,60381.1015625,59829.6015625,60153.80078125,0
2024-10-01,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,60241.44921875,60414.80078125,59896.80078125,60358.30078125,0
2024-10-03,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,59490.30078125,60099.6015625,58891.30078125,59024.69921875,0
2024-10-04,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,58959.80078125,59274.69921875,57916.80078125,58474.44921875,0
2024-10-07,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,58731.25,58855.8515625,56823.19921875,57300.19921875,0
2024-10-08,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,57096.1484375,58649.25,56919.0,58535.8984375,0
2024-10-09,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,58917.8984375,59476.55078125,58873.5,59102.6484375,0
2024-10-10,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,59437.05078125,59539.0,58832.30078125,58935.8515625,0
2024-10-11,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,59038.75,59259.1484375,58826.19921875,59212.69921875,0
2024-10-14,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,59354.19921875,59520.80078125,59043.3984375,59465.44921875,0
2024-10-15,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,59664.44921875,59686.19921875,59279.6484375,59593.25,0
2024-10-16,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,59520.75,59700.30078125,59234.94921875,59451.8515625,0
2024-10-17,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,59521.30078125,59550.80078125,58415.80078125,58465.94921875,0
2024-10-18,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,58222.6484375,58752.69921875,57575.30078125,58649.1484375,0
2024-10-21,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,58807.6015625,58970.3515625,57614.19921875,57677.69921875,0
2024-10-22,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,57722.6484375,57804.8984375,56086.75,56174.05078125,0
2024-10-23,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,56100.6015625,57033.8984375,55644.25,56533.55078125,0
2024-10-24,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,56533.19921875,56796.1484375,56232.1484375,56349.75,0
2024-10-25,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,56482.8984375,56506.3515625,54740.94921875,55277.94921875,0
2024-10-28,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,55349.75,55937.8984375,55095.69921875,55736.6015625,0
2024-10-29,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,55979.0,56312.6015625,55239.8515625,56251.30078125,0
2024-10-30,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,56166.19921875,56800.8984375,55973.6484375,56339.25,0
2024-10-31,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,56349.1015625,56400.55078125,55746.19921875,56112.8515625,0
2024-11-01,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,56471.1484375,56657.05078125,56415.69921875,56496.05078125,0
2024-11-04,NIFTY_MIDCAP_100.NS,NIFTY MIDCAP 100,56573.94921875,56573.94921875,55505.1015625,55784.55078125,0
